ID,Nombre,Edad,Promedio
1081,Luis,22,4.3
1082,Julian,15,4.2
1083,Gloria,21,2.7
1084,Tatiana,25,2.9
1085,Miguel,17,3.2
1086,Eduardo,20,1.7
1087,Elena,17,2.6
1088,Pablo,18,3.7
1089,Fernando,23,4.6
1090,Gabriela,25,4.9
1091,Esteban,21,3.3
1092,Juan,18,1.6
1093,Daniel,24,2.2
1094,Sergio,25,1.5
1095,Cristian,25,1.5
1096,Hector,19,4.5
1097,Mariana,21,3.9
1098,Felipe,20,4.9
1099,Melissa,17,3.9
1100,Ivan,17,2.2
1101,Sergio,21,3.1
1102,Christian,19,3.2
1103,Paula,20,3.9
1104,Sergio,18,3.9
1105,Monica,18,1.2
1106,Gustavo,19,1.6
1107,Roberto,22,4.9
1108,Sergio,15,4.0
1109,Daniela,22,4.1
1110,Claudia,19,1.1
1111,Melissa,22,3.9
1112,Daniel,16,4.6
1113,Lucia,21,3.0
1114,Laura,23,3.1
1115,Valentina,21,1.7
1116,Kevin,22,4.9
1117,Paola,23,2.1
1118,Sebastian,17,2.3
1119,Sofia,20,2.7
1120,Eduardo,23,4.3
1121,David,24,4.5
1122,Andres,24,1.2
1123,Sebastian,20,3.2
1124,Andres,18,1.5
1125,Steven,20,3.0
1126,Hector,18,4.5
1127,Hector,16,3.5
1128,Xiomara,24,2.3
1129,Manuela,18,3.6
1130,Roberto,22,3.3
1131,Melissa,21,2.2
1132,Andres,23,4.8
1133,Valeria,22,3.1
1134,Julian,21,2.1
1135,Roberto,19,3.4
1136,Daniela,20,3.2
1137,Alexander,17,1.7
1138,Mateo,18,4.2
1139,Steven,19,2.6
1140,Rosa,17,1.2
1141,Mateo,22,2.8
1142,Alexander,23,1.1
1143,Paula,24,4.4
1144,Miguel,24,1.8
1145,Sergio,17,3.3
1146,Carlos,21,1.4
1147,Cristian,20,2.3
1148,Isabella,19,4.0
1149,Mario,20,4.6
1150,Monica,18,3.6
1151,Ana,23,1.6
1152,Rosa,18,1.8
1153,Mauricio,20,3.5
1154,Daniel,23,3.3
1155,Angelica,25,2.1
1156,Fernando,23,2.8
1157,Maria,21,1.7
1158,Andres,24,1.6
1159,Juliana,19,2.4
1160,Gabriela,25,3.7
1161,Daniel,20,3.5
1162,Miguel,16,3.5
1163,Xiomara,16,3.5
1164,Patricia,19,3.8
1165,Valeria,23,4.2
1166,Sebastian,23,3.0
1167,Samuel,25,2.8
1168,Hector,25,4.5
1169,Julian,17,4.7
1170,Alejandro,22,4.7
1171,Mauricio,23,2.2
1172,Alejandro,23,3.0
1173,Jose,15,3.9
1174,Ricardo,16,3.4
1175,Manuela,15,3.8
1176,Manuela,20,5.0
1177,Samuel,15,1.5
1178,Sofia,15,4.3
1179,Santiago,24,2.5
1180,Cristian,18,3.2
1181,Paula,16,2.7
1182,Hector,25,4.4
1183,Claudia,19,1.1
1184,Liliana,20,1.7
1185,Angelica,24,2.7
1186,Miguel,19,4.4
1187,Carlos,23,4.8
1188,Angelica,17,4.9
1189,Ivan,25,4.1
1190,David,16,1.8
1191,Oscar,17,1.3
1192,Kevin,24,1.3
1193,Felipe,17,2.7
1194,Mariana,17,4.1
1195,Alejandro,17,2.6
1196,Claudia,21,3.5
1197,Mariana,16,1.1
1198,Kevin,18,4.3
1199,Tomas,20,1.3
1200,Jorge,24,4.0
1201,Hector,17,2.8
1202,Adriana,15,3.7
1203,Sergio,25,1.1
1204,Martha,21,1.8
1205,Camila,25,3.4
1206,Sebastian,19,1.4
1207,Felipe,16,1.7
1208,Kevin,20,1.3
1209,Lucia,25,4.4
1210,Lucia,24,1.9
1211,Juliana,22,1.6
1212,Martha,23,3.2
1213,Martha,17,3.2
1214,Tomas,18,1.7
1215,Xiomara,19,2.0
1216,Valentina,22,3.1
1217,Diana,19,2.7
1218,Esteban,17,2.1
1219,Juan,16,3.4
1220,Manuela,16,2.1
1221,Emanuel,20,1.7
1222,Stefania,15,4.1
1223,Xiomara,16,1.7
1224,Daniela,22,2.3
1225,Mauricio,18,3.0
1226,Ivan,18,2.1
1227,Fernando,25,3.4
1228,Monica,19,3.6
1229,Hector,15,1.9
1230,Lucia,20,2.3
1231,Claudia,15,4.3
1232,Ivan,22,4.9
1233,Sebastian,20,4.2
1234,Emanuel,24,1.1
1235,Camila,20,3.3
1236,Alexander,20,1.2
1237,Nicolas,22,4.3
1238,Kevin,17,2.2
1239,Sara,18,1.7
1240,Steven,16,4.0
1241,Gabriela,25,3.5
1242,Natalia,20,2.8
1243,Beatriz,24,4.9
1244,Eduardo,16,3.9
1245,Rosa,21,1.6
1246,Christian,15,2.7
1247,Fernando,17,1.0
1248,Rosa,20,1.7
1249,Jorge,25,2.8
1250,Miguel,20,2.6
1251,Fernando,24,3.3
1252,Stefania,25,1.2
1253,Claudia,16,2.9
1254,Juan,24,1.4
1255,Samuel,18,4.7
1256,Martha,20,1.4
1257,Sofia,25,3.0
1258,Tomas,18,1.7
1259,Vanessa,24,2.9
1260,Hector,20,2.5
1261,Andres,25,4.8
1262,Gloria,25,4.7
1263,Rosa,22,3.0
1264,Alexander,23,4.9
1265,Luis,24,3.8
1266,Lucia,22,4.0
1267,Mateo,25,3.4
1268,Felipe,22,2.4
1269,Paola,19,2.9
1270,Vanessa,25,4.6
1271,Martha,20,3.2
1272,Samuel,20,1.4
1273,Valentina,25,2.1
1274,Natalia,17,3.4
1275,Tomas,24,4.0
1276,Mario,24,3.8
1277,Melissa,20,2.3
1278,Bryan,18,3.9
1279,Daniel,24,2.6
1280,Felipe,15,4.1
1281,Liliana,24,4.7
1282,Jorge,15,3.2
1283,Mario,25,4.4
1284,Patricia,19,3.3
1285,Laura,20,4.6
1286,Gabriela,17,1.1
1287,Luis,15,3.9
1288,Melissa,23,1.8
1289,Maria,24,3.9
1290,Paola,15,3.5
1291,Andres,15,5.0
1292,Beatriz,21,2.6
1293,Manuela,18,2.9
1294,Angela,24,4.1
1295,Mauricio,17,1.2
1296,Felipe,25,2.0
1297,Paola,23,4.6
1298,Alexander,18,4.4
1299,Martha,21,1.4
1300,Sebastian,21,1.5
1301,Felipe,23,2.0
1302,Stefania,18,5.0
1303,Adriana,19,4.8
1304,Felipe,19,3.8
1305,Carolina,16,2.7
1306,Eduardo,15,1.7
1307,Vanessa,25,2.3
1308,Jonathan,22,2.7
1309,Juan,19,1.5
1310,Valeria,17,2.0
1311,Elena,21,3.9
1312,Nicolas,19,4.4
1313,Nicolas,23,2.7
1314,Catalina,25,1.7
1315,Jonathan,25,1.1
1316,Eduardo,16,4.0
1317,Alexander,25,2.3
1318,Alejandro,18,2.1
1319,Mauricio,17,4.3
1320,Ivan,19,2.4
1321,Catalina,24,3.9
1322,Claudia,25,1.1
1323,Fernando,19,2.9
1324,Claudia,25,1.8
1325,Mariana,15,4.6
1326,Fernando,25,4.4
1327,Vanessa,23,1.5
1328,Catalina,21,2.1
1329,Lucia,20,3.3
1330,Esteban,21,2.1
1331,Eduardo,17,3.7
1332,Martha,19,4.9
1333,Alejandra,20,2.0
1334,Hector,19,2.5
1335,Vanessa,17,1.2
1336,Bryan,17,2.0
1337,Mateo,16,5.0
1338,Natalia,16,1.3
1339,Mariana,24,1.5
1340,Pablo,19,2.5
1341,Ana,20,1.8
1342,Pablo,18,1.7
1343,Sara,15,1.0
1344,Martha,21,2.0
1345,Xiomara,15,2.7
1346,Andrea,24,1.9
1347,Angelica,15,4.6
1348,Angela,21,1.6
1349,Mateo,22,2.7
1350,Patricia,21,1.8
1351,Martha,20,3.8
1352,Diana,16,2.9
1353,Rosa,17,3.7
1354,Rosa,16,2.0
1355,Sebastian,23,2.2
1356,Sara,18,2.0
1357,Angela,25,3.0
1358,Miguel,17,2.9
1359,Sergio,22,4.8
1360,Manuela,24,2.8
1361,Daniela,24,4.1
1362,Sebastian,18,2.8
1363,Hector,19,2.5
1364,Natalia,23,2.4
1365,Carolina,24,2.5
1366,Pablo,18,1.3
1367,Mariana,25,4.7
1368,Maria,15,4.9
1369,Elena,15,2.8
1370,Mariana,20,4.8
1371,Mateo,24,2.6
1372,Alejandro,25,2.9
1373,Alejandra,24,4.7
1374,Gabriela,22,2.4
1375,Carolina,18,4.9
1376,Ivan,20,4.2
1377,Lucia,25,3.8
1378,Rosa,18,2.1
1379,Elena,15,1.7
1380,Samuel,18,2.6
1381,Vanessa,22,4.5
1382,Kevin,15,1.2
1383,Emanuel,22,3.5
1384,Gabriela,18,2.2
1385,Steven,23,1.6
1386,Felipe,20,1.1
1387,Tomas,22,3.6
1388,Adriana,20,2.8
1389,Maria,25,4.8
1390,Juliana,22,4.7
1391,Beatriz,18,2.3
1392,Catalina,21,2.1
1393,Ana,20,3.7
1394,Diego,24,2.3
1395,Juliana,17,4.4
1396,Monica,25,4.0
1397,Carlos,23,4.3
1398,Carlos,20,4.3
1399,Paula,18,3.9
1400,Juliana,20,3.2
1401,Alejandro,17,4.8
1402,Maria,15,4.6
1403,Diego,21,4.1
1404,Emanuel,19,4.8
1405,Andrea,24,1.8
1406,Mateo,22,4.9
1407,Paola,20,1.7
1408,Martha,23,3.3
1409,Maria,24,1.5
1410,Melissa,23,1.4
1411,Lucia,19,4.1
1412,Steven,17,3.8
1413,Andres,18,4.4
1414,Rosa,19,3.7
1415,Martha,18,4.7
1416,Samuel,18,2.7
1417,Valentina,21,4.0
1418,Angela,17,3.6
1419,Samuel,24,4.1
1420,Liliana,22,5.0
1421,Ricardo,17,1.4
1422,Adriana,25,3.9
1423,Ricardo,20,3.3
1424,Xiomara,19,2.8
1425,Steven,15,4.0
1426,Mauricio,23,2.9
1427,Carolina,16,3.5
1428,Ricardo,23,3.3
1429,David,18,2.7
1430,Maria,16,1.7
1431,Ricardo,23,3.2
1432,Andrea,20,4.0
1433,Juan,23,3.8
1434,Liliana,22,2.7
1435,Bryan,21,1.7
1436,Daniela,17,3.1
1437,Valeria,20,1.0
1438,Natalia,18,2.1
1439,Andres,20,3.5
1440,Daniela,15,1.9
1441,Diana,16,4.7
1442,Gustavo,17,2.2
1443,Nicolas,23,3.8
1444,Manuela,22,2.8
1445,Oscar,20,2.9
1446,Melissa,18,4.0
1447,Jose,17,1.7
1448,Melissa,19,4.0
1449,Angelica,24,4.9
1450,Valentina,20,1.8
1451,David,16,4.2
1452,Steven,21,1.9
1453,Daniela,21,1.6
1454,Juan,16,1.5
1455,Juliana,22,2.3
1456,Monica,21,1.7
1457,Andres,18,1.9
1458,Patricia,18,4.3
1459,Daniela,20,2.4
1460,Paola,24,3.8
1461,Patricia,15,2.3
1462,Juliana,21,2.5
1463,Hector,16,3.1
1464,Juliana,24,1.7
1465,Jorge,25,2.0
1466,Elena,21,1.5
1467,Hector,24,4.5
1468,Esteban,25,1.5
1469,Natalia,15,2.8
1470,Carolina,22,4.2
1471,Diana,17,5.0
1472,Carolina,25,2.1
1473,Paola,24,2.0
1474,Daniel,21,4.3
1475,Rosa,20,1.5
1476,Sebastian,25,3.5
1477,Camila,23,2.7
1478,Christian,22,2.6
1479,Paola,19,2.0
1480,Valentina,16,1.9
1481,Camila,20,1.6
1482,Lucia,23,3.3
1483,Julian,20,4.5
1484,Laura,23,4.5
1485,Xiomara,16,2.3
1486,Fernando,16,1.2
1487,Alexander,21,2.4
1488,Ivan,23,4.0
1489,Sara,17,1.9
1490,Valentina,25,3.9
1491,Beatriz,21,3.7
1492,Elena,23,3.9
1493,Tatiana,24,1.5
1494,Emanuel,20,3.7
1495,Christian,18,3.4
1496,Sara,25,2.2
1497,Andres,15,2.8
1498,Melissa,20,4.3
1499,Santiago,18,2.6
1500,Mateo,18,4.1
1501,Eduardo,19,4.4
1502,Melissa,15,4.4
1503,Bryan,23,3.7
1504,Monica,18,3.4
1505,Rosa,19,4.3
1506,Maria,19,2.1
1507,Liliana,20,4.6
1508,Ana,21,4.5
1509,Lucia,18,2.1
1510,Tatiana,22,3.3
1511,Oscar,23,4.0
1512,Lucia,16,2.6
1513,Bryan,24,1.8
1514,Angelica,16,1.5
1515,Jorge,25,2.2
1516,Cristian,19,1.2
1517,Vanessa,16,3.6
1518,Elena,17,1.1
1519,Mauricio,17,2.9
1520,Tatiana,24,4.1
1521,Carolina,19,3.4
1522,Tatiana,25,2.4
1523,Alexander,25,3.4
1524,Carlos,16,4.6
1525,Jorge,15,2.3
1526,Melissa,25,1.9
1527,Juliana,17,2.7
1528,Sara,18,2.8
1529,Christian,16,3.6
1530,Valentina,25,4.5
1531,Rosa,20,1.2
1532,Kevin,20,3.7
1533,Emanuel,19,4.7
1534,Adriana,19,1.7
1535,Nicolas,15,2.0
1536,Esteban,17,3.4
1537,Hector,16,4.0
1538,Manuela,18,3.3
1539,Angelica,15,4.0
1540,Ricardo,25,1.1
1541,Martha,24,3.0
1542,Natalia,22,2.3
1543,Gustavo,24,4.1
1544,Gustavo,17,4.5
1545,Paula,18,1.6
1546,Mateo,25,2.8
1547,Diana,19,3.5
1548,Roberto,18,4.5
1549,Felipe,18,4.1
1550,Fernando,17,4.4
1551,Catalina,25,1.5
1552,Roberto,22,2.5
1553,Gabriela,20,4.0
1554,Jonathan,18,2.8
1555,David,25,2.9
1556,Esteban,18,4.9
1557,Maria,25,4.4
1558,Samuel,16,1.5
1559,Alejandro,19,2.3
1560,Stefania,16,2.6
1561,Gloria,17,2.4
1562,Diana,23,3.8
1563,Roberto,22,4.9
1564,Mateo,21,4.9
1565,Vanessa,16,4.3
1566,Adriana,22,3.1
1567,David,25,2.3
1568,Paula,17,1.7
1569,Christian,17,1.9
1570,Andres,22,3.4
1571,Esteban,24,1.8
1572,Hector,15,4.7
1573,Carlos,15,4.3
1574,Angela,21,3.7
1575,Sebastian,16,2.0
1576,Martha,16,4.8
1577,David,23,1.5
1578,Gloria,21,2.9
1579,Esteban,22,4.3
1580,Felipe,23,4.0
1581,Claudia,25,3.8
1582,Xiomara,21,1.5
1583,Camila,19,1.2
1584,Catalina,21,4.7
1585,Elena,15,1.5
1586,Christian,19,3.7
1587,Oscar,15,3.2
1588,Sofia,17,3.0
1589,Juan,16,4.9
1590,Alejandra,24,2.8
1591,Bryan,17,1.6
1592,Roberto,21,2.2
1593,Adriana,20,1.0
1594,Angela,24,4.5
1595,Valentina,23,3.2
1596,Elena,22,3.8
1597,Sara,21,2.5
1598,Nicolas,25,1.8
1599,Luis,16,2.5
1600,Samuel,21,2.0
1601,Christian,18,1.6
1602,Mateo,16,1.6
1603,Ricardo,21,2.7
1604,Jonathan,20,3.8
1605,Gustavo,16,3.8
1606,Lucia,22,3.3
1607,Patricia,15,2.7
1608,Mario,17,2.0
1609,Gabriela,17,3.7
1610,Sebastian,16,4.4
1611,Luis,25,1.3
1612,Juliana,21,2.5
1613,Diana,25,1.4
1614,Patricia,23,2.0
1615,Eduardo,23,1.5
1616,Carolina,19,1.8
1617,Emanuel,17,2.4
1618,Mateo,23,4.4
1619,Tomas,18,1.4
1620,Nicolas,15,4.5
1621,Oscar,20,4.5
1622,Rosa,18,3.2
1623,Bryan,24,1.7
1624,Eduardo,17,1.1
1625,Gloria,22,2.7
1626,Ana,23,5.0
1627,Carolina,16,2.2
1628,Kevin,23,4.7
1629,Liliana,19,1.2
1630,Diana,24,3.9
1631,Manuela,25,4.4
1632,Elena,20,4.5
1633,Mariana,21,3.1
1634,Sofia,18,2.3
1635,Sergio,21,2.9
1636,Ivan,18,2.7
1637,Valeria,17,3.0
1638,Andres,20,4.6
1639,Juliana,24,1.4
1640,Jonathan,19,2.8
1641,Lucia,23,1.1
1642,Roberto,20,3.0
1643,Mariana,21,2.5
1644,Liliana,21,2.2
1645,Pablo,24,4.7
1646,Maria,24,4.1
1647,Maria,23,2.3
1648,Tatiana,24,2.2
1649,Jonathan,23,4.6
1650,Sergio,18,2.1
1651,Oscar,25,1.8
1652,Melissa,23,4.1
1653,Samuel,25,1.3
1654,Xiomara,19,4.7
1655,Ivan,17,4.6
1656,Steven,17,3.5
1657,Julian,22,1.2
1658,Samuel,17,2.2
1659,Gloria,20,1.6
1660,Alejandra,15,2.6
1661,Samuel,22,2.9
1662,Jonathan,23,2.8
1663,Fernando,15,4.1
1664,Julian,16,3.9
1665,Carolina,25,3.5
1666,Manuela,18,1.4
1667,Gabriela,19,2.3
1668,Daniela,23,1.7
1669,Isabella,20,2.2
1670,Mateo,24,3.9
1671,Maria,16,2.0
1672,Paula,19,4.1
1673,Miguel,21,3.1
1674,Paula,24,3.8
1675,Manuela,22,2.7
1676,Liliana,20,1.5
1677,Felipe,20,2.9
1678,Andrea,20,1.2
1679,Martha,25,3.6
1680,Felipe,16,2.6
1681,Cristian,17,3.2
1682,Liliana,21,2.0
1683,Oscar,23,2.1
1684,Christian,20,2.2
1685,Melissa,24,3.1
1686,Gabriela,23,1.4
1687,Liliana,24,1.1
1688,Liliana,16,4.0
1689,Alejandro,19,2.7
1690,Steven,21,2.9
1691,Sergio,20,2.7
1692,Jorge,24,2.1
1693,Daniela,15,3.4
1694,Bryan,20,1.3
1695,Oscar,24,1.9
1696,Patricia,19,4.1
1697,Camila,15,4.7
1698,Pablo,18,2.6
1699,Sofia,25,3.4
1700,Samuel,21,4.4
1701,Esteban,18,4.1
1702,Isabella,24,4.5
1703,Mauricio,19,2.2
1704,Samuel,16,2.3
1705,Lucia,22,4.9
1706,Julian,20,1.8
1707,Felipe,15,1.5
1708,Daniel,24,1.0
1709,Paola,21,2.9
1710,Patricia,23,4.3
1711,Steven,19,4.1
1712,Miguel,16,2.8
1713,Alejandra,15,1.6
1714,Angela,21,3.6
1715,Carolina,16,2.5
1716,Diego,17,2.2
1717,Martha,17,1.5
1718,Andrea,19,4.3
1719,Valentina,24,4.6
1720,Ivan,21,3.9
1721,Stefania,18,3.9
1722,Miguel,23,2.4
1723,Jonathan,15,4.7
1724,Mauricio,25,3.8
1725,Lucia,19,4.5
1726,Paola,16,2.9
1727,Xiomara,17,1.5
1728,Gloria,23,1.3
1729,Julian,22,2.2
1730,Stefania,15,1.8
1731,Liliana,24,4.7
1732,Angela,16,2.6
1733,Mauricio,18,2.3
1734,Isabella,25,4.4
1735,Steven,18,1.4
1736,Jonathan,25,1.6
1737,Cristian,18,4.2
1738,Bryan,25,1.4
1739,Carolina,25,1.2
1740,Ricardo,15,1.0
1741,Emanuel,24,2.8
1742,Tomas,15,2.6
1743,Elena,16,2.7
1744,Mariana,25,4.6
1745,Lucia,22,3.8
1746,Vanessa,21,4.8
1747,Carolina,15,4.5
1748,Patricia,20,2.0
1749,Juliana,17,3.2
1750,David,20,3.3
1751,Eduardo,25,4.5
1752,Pablo,15,2.0
1753,Andres,24,3.0
1754,Stefania,22,3.6
1755,Melissa,23,4.4
1756,Alejandra,25,3.9
1757,Ana,16,2.7
1758,Santiago,19,2.6
1759,Jonathan,24,3.9
1760,Ivan,18,2.5
1761,Esteban,19,4.9
1762,Esteban,15,3.7
1763,Adriana,16,2.0
1764,Ricardo,15,2.4
1765,Carlos,25,1.3
1766,Emanuel,18,2.4
1767,Martha,25,1.7
1768,Oscar,17,3.2
1769,Rosa,22,4.8
1770,Esteban,18,3.0
1771,Sebastian,24,2.8
1772,Samuel,21,4.5
1773,Christian,17,4.6
1774,Catalina,18,3.5
1775,Liliana,23,1.7
1776,Ivan,16,4.3
1777,Cristian,21,2.4
1778,Nicolas,19,3.2
1779,Ricardo,20,1.8
1780,Mario,19,1.7
1781,Daniela,19,3.2
1782,Steven,16,2.2
1783,Ana,18,2.5
1784,Gloria,25,4.6
1785,Liliana,16,5.0
1786,Paula,19,1.1
1787,Alejandro,24,4.3
1788,Felipe,16,4.0
1789,Vanessa,22,1.1
1790,Sergio,23,1.4
1791,Samuel,22,2.1
1792,Alejandro,24,1.3
1793,Jonathan,23,1.6
1794,Carolina,20,2.7
1795,Patricia,16,2.2
1796,Melissa,21,3.7
1797,Luis,22,2.0
1798,Elena,25,4.7
1799,Gustavo,17,3.4
1800,Julian,19,2.6
1801,Santiago,24,3.4
1802,Carlos,23,2.6
1803,Beatriz,25,4.6
1804,Paola,18,4.0
1805,Mauricio,25,4.7
1806,Beatriz,24,3.3
1807,Patricia,16,3.6
1808,Julian,19,2.1
1809,Andres,24,2.7
1810,Mauricio,22,1.3
1811,Christian,22,3.8
1812,Manuela,21,1.2
1813,Hector,24,2.6
1814,Diana,20,1.8
1815,Mario,19,1.9
1816,Maria,21,2.3
1817,Nicolas,25,3.1
1818,Lucia,25,3.1
1819,Fernando,22,4.1
1820,Oscar,15,2.2
1821,Vanessa,24,1.6
1822,Diego,22,4.3
1823,Liliana,25,1.9
1824,Tatiana,23,3.3
1825,Carolina,24,3.5
1826,Carlos,22,4.1
1827,Andrea,16,1.3
1828,Elena,24,1.4
1829,Mateo,21,1.7
1830,Natalia,24,3.6
1831,Tatiana,15,4.4
1832,Maria,21,3.8
1833,Liliana,25,3.6
1834,Pablo,22,1.8
1835,Diego,19,5.0
1836,Monica,16,3.4
1837,Sebastian,25,3.3
1838,Beatriz,23,2.5
1839,Lucia,22,3.8
1840,Isabella,19,2.8
1841,Carolina,24,3.2
1842,Roberto,19,2.0
1843,Mariana,24,3.3
1844,Sofia,17,3.1
1845,Steven,20,1.7
1846,Valentina,17,2.6
1847,Natalia,21,3.8
1848,Andrea,16,2.9
1849,Gloria,20,2.0
1850,Vanessa,20,3.9
1851,Sebastian,20,3.7
1852,Sara,24,4.9
1853,Xiomara,22,1.0
1854,Diana,17,4.3
1855,Natalia,20,1.1
1856,Monica,21,3.3
1857,Rosa,17,1.5
1858,Ivan,16,1.5
1859,Mauricio,23,1.7
1860,Valentina,22,4.0
1861,Sofia,16,3.1
1862,Sara,25,3.6
1863,Gustavo,24,4.6
1864,Ana,22,2.9
1865,Catalina,25,1.2
1866,Oscar,18,4.5
1867,Daniel,18,4.3
1868,Mauricio,24,2.2
1869,Gloria,15,2.3
1870,Alejandro,19,3.5
1871,Bryan,22,3.4
1872,Maria,23,4.9
1873,Martha,17,4.7
1874,Felipe,25,3.2
1875,Valeria,21,2.0
1876,Andres,23,1.5
1877,Eduardo,18,1.3
1878,Santiago,17,3.6
1879,Ana,19,2.9
1880,Pablo,16,4.4
1881,Gustavo,16,1.4
1882,Jorge,21,2.3
1883,Rosa,17,1.5
1884,Gloria,19,4.3
1885,Andrea,25,4.7
1886,Emanuel,22,1.6
1887,Monica,24,4.2
1888,Oscar,23,1.0
1889,Santiago,18,3.1
1890,Sergio,21,2.6
1891,Carolina,17,1.9
1892,Gabriela,15,1.3
1893,Sebastian,15,2.0
1894,Carlos,20,3.0
1895,Felipe,22,1.7
1896,Andres,21,2.2
1897,Liliana,19,3.8
1898,Steven,23,3.6
1899,Steven,24,1.1
1900,Daniel,19,2.2
1901,Mariana,23,1.8
1902,Cristian,22,3.7
1903,Andrea,25,1.1
1904,Daniel,15,3.5
1905,Camila,24,1.6
1906,Eduardo,18,4.8
1907,Mario,25,3.2
1908,Valentina,17,5.0
1909,Valentina,19,1.5
1910,Kevin,15,3.9
1911,Sara,15,4.6
1912,Maria,17,4.4
1913,Sergio,24,1.9
1914,Mauricio,15,4.7
1915,Maria,21,3.9
1916,Gabriela,20,3.7
1917,Santiago,16,2.6
1918,Ana,17,1.9
1919,Gloria,22,1.5
1920,Cristian,18,1.5
1921,Jose,17,3.5
1922,Daniel,23,4.3
1923,Stefania,20,1.7
1924,Hector,19,3.8
1925,Xiomara,15,1.9
1926,Sebastian,15,3.2
1927,Lucia,21,1.3
1928,Andrea,15,3.7
1929,Rosa,20,3.2
1930,Isabella,23,3.2
1931,Sergio,24,4.2
1932,Elena,25,4.2
1933,Ivan,25,4.2
1934,Ana,24,1.6
1935,Miguel,17,1.8
1936,Christian,16,2.6
1937,Paola,23,2.4
1938,Valentina,23,2.9
1939,Gustavo,21,4.3
1940,Monica,20,4.2
1941,Gloria,21,1.3
1942,Nicolas,22,3.5
1943,Patricia,19,4.0
1944,Ana,24,1.5
1945,Paola,22,3.7
1946,Juan,16,4.6
1947,Ivan,24,1.3
1948,Tatiana,15,2.9
1949,Fernando,17,3.9
1950,Isabella,17,1.2
1951,Claudia,21,2.8
1952,Mariana,17,4.9
1953,Santiago,20,4.5
1954,Esteban,15,3.6
1955,Samuel,25,2.9
1956,Lucia,19,4.2
1957,Xiomara,18,3.7
1958,Nicolas,20,3.1
1959,Mateo,19,3.2
1960,Mario,17,4.9
1961,Tatiana,15,3.6
1962,Nicolas,20,2.0
1963,Tomas,21,2.7
1964,Luis,18,2.7
1965,Mateo,15,1.5
1966,Miguel,23,4.2
1967,Juan,16,1.1
1968,Ricardo,22,4.3
1969,Julian,15,3.7
1970,Natalia,16,2.0
1971,Jorge,22,1.7
1972,Cristian,21,2.9
1973,Tatiana,15,2.5
1974,Xiomara,19,1.7
1975,Julian,22,1.1
1976,Martha,15,2.1
1977,Mauricio,15,3.4
1978,Mateo,15,4.6
1979,Catalina,22,3.9
1980,Ivan,20,2.1
1981,Bryan,19,4.9
1982,Tatiana,23,2.7
1983,Monica,20,1.1
1984,Angelica,24,3.7
1985,Mauricio,18,1.4
1986,Gloria,22,3.6
1987,Cristian,16,2.6
1988,Jose,20,4.5
1989,Cristian,25,2.9
1990,Christian,24,1.4
1991,Rosa,18,4.1
1992,Jorge,19,1.3
1993,Laura,19,2.0
1994,Eduardo,22,3.7
1995,Fernando,19,1.7
1996,Juliana,18,4.1
1997,Sara,16,1.4
1998,David,25,4.8
1999,Juan,16,2.9
2000,Rosa,16,1.5
2001,Daniela,18,2.1
2002,Ricardo,17,1.0
2003,Cristian,17,3.7
2004,Paola,17,4.2
2005,Jonathan,25,3.4
2006,Angela,18,4.3
2007,Valeria,15,3.0
2008,Angela,24,4.8
2009,Ricardo,22,3.2
2010,Alejandra,21,2.8
2011,Adriana,25,1.7
2012,Sebastian,19,4.6
2013,Valeria,25,3.3
2014,Samuel,17,4.8
2015,Gustavo,16,1.1
2016,Melissa,24,3.7
2017,Pablo,16,1.8
2018,Luis,18,3.7
2019,Sofia,25,2.4
2020,Tatiana,25,2.8
2021,Claudia,20,1.5
2022,Beatriz,21,2.3
2023,Kevin,17,1.9
2024,Felipe,22,3.9
2025,Manuela,25,2.2
2026,Kevin,23,1.3
2027,Adriana,23,4.7
2028,Diana,17,1.5
2029,Fernando,17,2.0
2030,Elena,24,1.1
2031,Tatiana,24,4.1
2032,Mateo,20,4.5
2033,Diana,24,3.4
2034,Camila,23,3.9
2035,Emanuel,15,4.1
2036,Esteban,15,4.3
2037,Sergio,18,1.2
2038,Elena,17,1.7
2039,Ana,16,1.4
2040,Daniela,24,3.4
2041,Sebastian,21,3.1
2042,Paula,24,4.9
2043,Eduardo,18,2.8
2044,Laura,19,2.3
2045,Laura,19,1.1
2046,Patricia,25,2.5
2047,Paola,15,1.6
2048,Alejandra,16,4.1
2049,Claudia,18,1.5
2050,Santiago,22,4.1
2051,Jorge,22,3.2
2052,Eduardo,22,1.9
2053,Sara,15,3.1
2054,Pablo,15,2.0
2055,Andrea,17,4.1
2056,Emanuel,20,4.3
2057,Miguel,23,2.9
2058,Camila,19,1.8
2059,Valeria,18,1.6
2060,Nicolas,17,2.7
2061,Ivan,17,4.1
2062,Hector,16,2.7
2063,Jose,24,1.9
2064,Christian,17,1.6
2065,Diego,22,2.0
2066,Mario,24,2.7
2067,Christian,17,3.9
2068,Esteban,24,1.4
2069,Rosa,25,2.9
2070,Diana,18,1.6
2071,Nicolas,20,4.7
2072,Mariana,21,2.2
2073,Jorge,16,1.6
2074,Patricia,23,2.3
2075,Eduardo,23,4.0
2076,Stefania,15,2.8
2077,Roberto,21,3.1
2078,Eduardo,21,3.0
2079,Paula,25,2.8
2080,Diego,22,1.1
2081,Jonathan,24,3.3
2082,Juan,25,3.4
2083,Julian,21,2.5
2084,Santiago,16,3.5
2085,Vanessa,23,3.8
2086,Jose,21,4.0
